customer_id,location,gender,signup_date,sale_id,product_id,timestamp,quantity,price,revenue,name,category,supplier,customer_lifetime_value,timestamp_last,days_since_last_purchase
266,Lagos,Male,2020-06-25,1713,69,2022-10-30,1,24150,24150,Product_69,Fashion,Supplier C,523187,2022-10-30,427
266,Lagos,Male,2020-06-25,3688,55,2022-10-11,3,44564,133692,Product_55,Books,Supplier A,523187,2022-10-30,427
266,Lagos,Male,2020-06-25,4307,19,2022-02-08,1,44986,44986,Product_19,Electronics,Supplier C,523187,2022-10-30,427
266,Lagos,Male,2020-06-25,4604,53,2022-10-03,3,27583,82749,Product_53,Books,Supplier C,523187,2022-10-30,427
266,Lagos,Male,2020-06-25,4896,3,2021-03-27,1,33562,33562,Product_3,Toys,Supplier C,523187,2022-10-30,427
267,Lagos,Male,2020-10-11,260,94,2023-10-23,2,32696,65392,Product_94,Electronics,Supplier C,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,1146,16,2022-06-12,3,5945,17835,Product_16,Groceries,Supplier A,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,1196,24,2022-02-07,4,1935,7740,Product_24,Fashion,Supplier B,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,2461,29,2021-01-16,3,5584,16752,Product_29,Electronics,Supplier B,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,3014,63,2021-06-14,3,45069,135207,Product_63,Home,Supplier A,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,3302,8,2022-10-05,3,1636,4908,Product_8,Books,Supplier C,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,3980,64,2021-10-27,4,12245,48980,Product_64,Fashion,Supplier C,393414,2023-10-23,69
267,Lagos,Male,2020-10-11,4284,69,2023-05-15,4,24150,96600,Product_69,Fashion,Supplier C,393414,2023-10-23,69
268,Abuja,Female,2020-03-03,268,57,2023-08-17,2,32098,64196,Product_57,Toys,Supplier B,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,1088,4,2022-11-06,3,10677,32031,Product_4,Electronics,Supplier C,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,1173,70,2023-09-13,2,7040,14080,Product_70,Home,Supplier A,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,1829,74,2023-03-13,4,42346,169384,Product_74,Toys,Supplier D,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,2063,96,2021-03-19,3,7924,23772,Product_96,Books,Supplier B,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,3729,6,2023-10-24,1,30720,30720,Product_6,Toys,Supplier A,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,4285,90,2021-12-18,3,16835,50505,Product_90,Home,Supplier D,482884,2023-10-24,68
268,Abuja,Female,2020-03-03,4928,71,2023-06-16,3,32732,98196,Product_71,Toys,Supplier A,482884,2023-10-24,68
269,Enugu,Male,2022-09-29,497,1,2023-03-01,2,27088,54176,Product_1,Books,Supplier A,262056,2023-06-18,196
269,Enugu,Male,2022-09-29,1058,53,2022-04-13,4,27583,110332,Product_53,Books,Supplier C,262056,2023-06-18,196
269,Enugu,Male,2022-09-29,1984,81,2023-04-28,1,3593,3593,Product_81,Groceries,Supplier C,262056,2023-06-18,196
269,Enugu,Male,2022-09-29,2825,17,2023-06-18,1,11206,11206,Product_17,Electronics,Supplier A,262056,2023-06-18,196
269,Enugu,Male,2022-09-29,2894,53,2023-01-17,3,27583,82749,Product_53,Books,Supplier C,262056,2023-06-18,196
270,Abuja,Female,2021-10-23,336,43,2023-10-23,2,2853,5706,Product_43,Home,Supplier D,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,456,86,2023-09-02,4,28587,114348,Product_86,Fashion,Supplier C,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,843,52,2023-04-08,1,35696,35696,Product_52,Books,Supplier D,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,2589,1,2021-06-30,3,27088,81264,Product_1,Books,Supplier A,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,2633,38,2023-08-29,2,8573,17146,Product_38,Home,Supplier A,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,3152,49,2021-03-21,4,25838,103352,Product_49,Groceries,Supplier D,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,3794,94,2022-11-21,3,32696,98088,Product_94,Electronics,Supplier C,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,4174,74,2022-07-11,1,42346,42346,Product_74,Toys,Supplier D,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,4372,94,2022-02-09,2,32696,65392,Product_94,Electronics,Supplier C,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,4793,46,2022-05-11,4,25360,101440,Product_46,Toys,Supplier C,762974,2023-10-23,69
270,Abuja,Female,2021-10-23,4809,71,2023-01-24,3,32732,98196,Product_71,Toys,Supplier A,762974,2023-10-23,69
271,Kano,Male,2021-10-27,476,89,2021-10-12,2,39714,79428,Product_89,Home,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,887,87,2023-06-19,3,32847,98541,Product_87,Toys,Supplier C,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,964,89,2022-12-06,2,39714,79428,Product_89,Home,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,1136,20,2021-01-01,4,29757,119028,Product_20,Home,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,1395,4,2022-12-08,2,10677,21354,Product_4,Electronics,Supplier C,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,1843,34,2023-08-11,4,46039,184156,Product_34,Electronics,Supplier D,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,1965,27,2023-11-10,2,26321,52642,Product_27,Toys,Supplier A,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,2287,54,2022-02-07,4,22010,88040,Product_54,Home,Supplier A,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,2338,72,2022-01-14,2,16922,33844,Product_72,Groceries,Supplier A,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,2458,26,2021-03-10,1,35650,35650,Product_26,Fashion,Supplier C,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,3325,96,2021-04-26,4,7924,31696,Product_96,Books,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4311,37,2023-02-16,4,15359,61436,Product_37,Books,Supplier A,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4320,2,2023-07-13,3,26623,79869,Product_2,Groceries,Supplier D,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4520,20,2023-04-07,1,29757,29757,Product_20,Home,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4588,96,2023-02-10,4,7924,31696,Product_96,Books,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4612,29,2022-08-14,3,5584,16752,Product_29,Electronics,Supplier B,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,4957,18,2023-03-05,3,48017,144051,Product_18,Toys,Supplier C,1232437,2023-11-10,51
271,Kano,Male,2021-10-27,5000,63,2021-04-23,1,45069,45069,Product_63,Home,Supplier A,1232437,2023-11-10,51
272,Ibadan,Male,2020-06-04,229,62,2023-01-13,1,31178,31178,Product_62,Fashion,Supplier D,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,534,55,2023-08-23,1,44564,44564,Product_55,Books,Supplier A,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,1093,80,2022-06-27,3,13761,41283,Product_80,Electronics,Supplier A,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,3212,8,2021-01-29,2,1636,3272,Product_8,Books,Supplier C,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,4006,92,2022-01-09,3,49401,148203,Product_92,Groceries,Supplier A,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,4182,96,2023-06-30,4,7924,31696,Product_96,Books,Supplier B,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,4468,76,2021-11-02,3,10896,32688,Product_76,Electronics,Supplier C,357328,2023-11-19,42
272,Ibadan,Male,2020-06-04,4994,82,2023-11-19,2,12222,24444,Product_82,Home,Supplier A,357328,2023-11-19,42
273,Abuja,Female,2022-12-08,357,48,2022-12-14,4,12439,49756,Product_48,Toys,Supplier C,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,463,29,2022-08-09,4,5584,22336,Product_29,Electronics,Supplier B,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,540,33,2021-05-01,2,18771,37542,Product_33,Electronics,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,704,21,2021-09-17,2,22236,44472,Product_21,Groceries,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,749,78,2021-03-31,4,23911,95644,Product_78,Books,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,922,92,2023-04-16,3,49401,148203,Product_92,Groceries,Supplier A,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,986,7,2023-12-11,4,10382,41528,Product_7,Groceries,Supplier A,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,1550,33,2022-10-02,1,18771,18771,Product_33,Electronics,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,2028,7,2022-11-18,1,10382,10382,Product_7,Groceries,Supplier A,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,2553,41,2023-08-14,4,11883,47532,Product_41,Groceries,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,2860,20,2023-02-03,2,29757,59514,Product_20,Home,Supplier B,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,3224,66,2023-10-05,4,13525,54100,Product_66,Fashion,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,3267,96,2022-07-09,1,7924,7924,Product_96,Books,Supplier B,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,3623,22,2023-01-31,4,42707,170828,Product_22,Toys,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,3670,90,2023-07-28,2,16835,33670,Product_90,Home,Supplier D,949290,2023-12-11,20
273,Abuja,Female,2022-12-08,3962,52,2022-03-21,3,35696,107088,Product_52,Books,Supplier D,949290,2023-12-11,20
274,Lagos,Male,2022-08-24,212,15,2022-12-13,1,1507,1507,Product_15,Books,Supplier D,359646,2023-11-07,54
274,Lagos,Male,2022-08-24,939,10,2023-11-07,3,32466,97398,Product_10,Books,Supplier B,359646,2023-11-07,54
274,Lagos,Male,2022-08-24,2137,82,2021-09-09,3,12222,36666,Product_82,Home,Supplier A,359646,2023-11-07,54
274,Lagos,Male,2022-08-24,3343,22,2021-10-04,1,42707,42707,Product_22,Toys,Supplier D,359646,2023-11-07,54
274,Lagos,Male,2022-08-24,3445,48,2023-02-15,3,12439,37317,Product_48,Toys,Supplier C,359646,2023-11-07,54
274,Lagos,Male,2022-08-24,4806,18,2023-01-06,3,48017,144051,Product_18,Toys,Supplier C,359646,2023-11-07,54
275,Ibadan,Female,2022-04-28,28,53,2023-11-13,1,27583,27583,Product_53,Books,Supplier C,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,985,46,2023-07-05,1,25360,25360,Product_46,Toys,Supplier C,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,1341,43,2023-03-14,3,2853,8559,Product_43,Home,Supplier D,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,1779,62,2021-03-31,3,31178,93534,Product_62,Fashion,Supplier D,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,2780,12,2023-10-11,2,13487,26974,Product_12,Fashion,Supplier B,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,3168,49,2023-05-02,2,25838,51676,Product_49,Groceries,Supplier D,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,3997,69,2023-05-22,3,24150,72450,Product_69,Fashion,Supplier C,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,4111,65,2022-05-14,4,26529,106116,Product_65,Electronics,Supplier C,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,4191,86,2022-07-08,4,28587,114348,Product_86,Fashion,Supplier C,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,4728,30,2022-06-28,3,17161,51483,Product_30,Electronics,Supplier B,650533,2023-11-13,48
275,Ibadan,Female,2022-04-28,4886,69,2022-04-29,3,24150,72450,Product_69,Fashion,Supplier C,650533,2023-11-13,48
276,Ibadan,Male,2021-11-19,237,89,2021-11-21,1,39714,39714,Product_89,Home,Supplier B,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,294,59,2022-10-02,2,28070,56140,Product_59,Home,Supplier C,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,402,89,2022-01-14,1,39714,39714,Product_89,Home,Supplier B,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,1083,57,2022-10-04,4,32098,128392,Product_57,Toys,Supplier B,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,1787,21,2022-07-26,2,22236,44472,Product_21,Groceries,Supplier D,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,2328,7,2021-08-05,4,10382,41528,Product_7,Groceries,Supplier A,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,2498,66,2021-04-06,4,13525,54100,Product_66,Fashion,Supplier D,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,2777,75,2021-06-20,3,36112,108336,Product_75,Electronics,Supplier C,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,3166,7,2023-12-07,2,10382,20764,Product_7,Groceries,Supplier A,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,3695,13,2023-01-14,2,37811,75622,Product_13,Toys,Supplier A,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,3785,30,2022-01-01,1,17161,17161,Product_30,Electronics,Supplier B,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,3925,67,2021-09-13,2,36624,73248,Product_67,Electronics,Supplier A,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,4701,75,2021-08-05,4,36112,144448,Product_75,Electronics,Supplier C,852198,2023-12-07,24
276,Ibadan,Male,2021-11-19,4846,43,2022-05-07,3,2853,8559,Product_43,Home,Supplier D,852198,2023-12-07,24
277,Lagos,Male,2020-05-27,733,98,2021-07-14,4,45423,181692,Product_98,Groceries,Supplier B,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,1736,84,2021-04-15,2,44913,89826,Product_84,Home,Supplier A,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,1749,77,2021-01-27,3,17982,53946,Product_77,Home,Supplier B,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,2002,93,2023-02-25,4,34950,139800,Product_93,Groceries,Supplier B,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,3157,88,2021-09-26,2,34256,68512,Product_88,Electronics,Supplier B,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,4025,52,2021-02-28,1,35696,35696,Product_52,Books,Supplier D,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,4586,44,2023-08-09,3,24321,72963,Product_44,Books,Supplier B,668273,2023-08-09,144
277,Lagos,Male,2020-05-27,4703,49,2021-11-15,1,25838,25838,Product_49,Groceries,Supplier D,668273,2023-08-09,144
278,Abuja,Male,2020-12-07,573,68,2022-02-21,1,14788,14788,Product_68,Electronics,Supplier A,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,712,20,2021-03-30,1,29757,29757,Product_20,Home,Supplier B,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,891,87,2021-01-01,4,32847,131388,Product_87,Toys,Supplier C,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,1102,31,2021-11-04,3,14007,42021,Product_31,Groceries,Supplier B,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,2132,82,2021-11-17,1,12222,12222,Product_82,Home,Supplier A,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,2761,22,2023-01-18,2,42707,85414,Product_22,Toys,Supplier D,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,2875,79,2021-01-21,3,47266,141798,Product_79,Fashion,Supplier C,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,3079,6,2021-08-03,1,30720,30720,Product_6,Toys,Supplier A,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,3649,98,2022-07-11,3,45423,136269,Product_98,Groceries,Supplier B,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,3921,83,2021-12-08,2,22542,45084,Product_83,Fashion,Supplier B,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,4364,34,2022-01-25,3,46039,138117,Product_34,Electronics,Supplier D,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,4670,64,2021-06-18,4,12245,48980,Product_64,Fashion,Supplier C,868780,2023-05-27,218
278,Abuja,Male,2020-12-07,4744,82,2023-05-27,1,12222,12222,Product_82,Home,Supplier A,868780,2023-05-27,218
279,Lagos,Female,2021-04-20,278,56,2021-08-28,4,8313,33252,Product_56,Groceries,Supplier A,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,791,17,2023-12-16,3,11206,33618,Product_17,Electronics,Supplier A,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,1076,54,2021-09-30,4,22010,88040,Product_54,Home,Supplier A,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,1287,22,2021-01-18,2,42707,85414,Product_22,Toys,Supplier D,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,1343,69,2021-09-01,4,24150,96600,Product_69,Fashion,Supplier C,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,1836,91,2022-12-13,1,29102,29102,Product_91,Toys,Supplier C,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,1914,11,2021-12-14,2,7509,15018,Product_11,Electronics,Supplier D,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,2809,87,2022-11-10,1,32847,32847,Product_87,Toys,Supplier C,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,2829,69,2023-09-09,4,24150,96600,Product_69,Fashion,Supplier C,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,3159,17,2021-11-08,1,11206,11206,Product_17,Electronics,Supplier A,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,3331,94,2021-01-23,4,32696,130784,Product_94,Electronics,Supplier C,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,3913,34,2021-10-27,2,46039,92078,Product_34,Electronics,Supplier D,792091,2023-12-16,15
279,Lagos,Female,2021-04-20,4949,41,2022-01-08,4,11883,47532,Product_41,Groceries,Supplier D,792091,2023-12-16,15
280,Enugu,Male,2022-12-22,1349,24,2022-09-30,2,1935,3870,Product_24,Fashion,Supplier B,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,2174,51,2023-05-15,3,21927,65781,Product_51,Electronics,Supplier B,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,3135,97,2021-07-24,2,13357,26714,Product_97,Toys,Supplier D,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,3434,68,2022-07-15,2,14788,29576,Product_68,Electronics,Supplier A,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,3470,61,2023-11-03,3,29741,89223,Product_61,Toys,Supplier D,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,4041,38,2021-07-13,1,8573,8573,Product_38,Home,Supplier A,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,4371,19,2021-05-28,1,44986,44986,Product_19,Electronics,Supplier C,291400,2023-11-03,58
280,Enugu,Male,2022-12-22,4382,32,2021-05-08,3,7559,22677,Product_32,Toys,Supplier A,291400,2023-11-03,58
281,Ibadan,Male,2021-07-14,1513,19,2023-01-13,2,44986,89972,Product_19,Electronics,Supplier C,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,2240,100,2022-02-17,3,11925,35775,Product_100,Home,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,2779,27,2021-01-27,2,26321,52642,Product_27,Toys,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,2974,82,2022-09-21,2,12222,24444,Product_82,Home,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,3364,21,2022-03-16,2,22236,44472,Product_21,Groceries,Supplier D,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,3546,7,2021-12-25,4,10382,41528,Product_7,Groceries,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,3550,56,2022-04-23,1,8313,8313,Product_56,Groceries,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,3640,87,2021-02-09,3,32847,98541,Product_87,Toys,Supplier C,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,4533,78,2022-01-03,2,23911,47822,Product_78,Books,Supplier D,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,4659,55,2023-11-13,1,44564,44564,Product_55,Books,Supplier A,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,4821,19,2021-05-13,1,44986,44986,Product_19,Electronics,Supplier C,539603,2023-11-13,48
281,Ibadan,Male,2021-07-14,4983,8,2022-01-13,4,1636,6544,Product_8,Books,Supplier C,539603,2023-11-13,48
282,Port Harcourt,Male,2020-11-22,70,11,2023-05-08,2,7509,15018,Product_11,Electronics,Supplier D,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,799,63,2022-05-07,2,45069,90138,Product_63,Home,Supplier A,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,1064,56,2023-07-15,2,8313,16626,Product_56,Groceries,Supplier A,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,1284,85,2022-04-25,1,48351,48351,Product_85,Fashion,Supplier C,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,1384,9,2021-05-20,4,35332,141328,Product_9,Electronics,Supplier A,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,2821,90,2023-03-03,2,16835,33670,Product_90,Home,Supplier D,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,2836,84,2022-04-03,3,44913,134739,Product_84,Home,Supplier A,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,2969,16,2021-12-21,2,5945,11890,Product_16,Groceries,Supplier A,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,3286,95,2023-11-10,2,6126,12252,Product_95,Electronics,Supplier C,583599,2023-11-10,51
282,Port Harcourt,Male,2020-11-22,3489,65,2022-09-05,3,26529,79587,Product_65,Electronics,Supplier C,583599,2023-11-10,51
283,Port Harcourt,Male,2022-09-16,423,70,2023-06-15,1,7040,7040,Product_70,Home,Supplier A,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,592,60,2021-12-16,3,27582,82746,Product_60,Groceries,Supplier D,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,1277,17,2023-01-23,1,11206,11206,Product_17,Electronics,Supplier A,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,1790,36,2021-05-29,4,47795,191180,Product_36,Books,Supplier D,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,1849,4,2021-03-27,3,10677,32031,Product_4,Electronics,Supplier C,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,2385,65,2023-08-08,4,26529,106116,Product_65,Electronics,Supplier C,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,2988,81,2023-11-17,1,3593,3593,Product_81,Groceries,Supplier C,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,3229,64,2023-11-12,3,12245,36735,Product_64,Fashion,Supplier C,494797,2023-11-17,44
283,Port Harcourt,Male,2022-09-16,3429,69,2022-08-07,1,24150,24150,Product_69,Fashion,Supplier C,494797,2023-11-17,44
284,Kano,Female,2020-08-02,385,83,2023-07-11,1,22542,22542,Product_83,Fashion,Supplier B,336159,2023-07-24,160
284,Kano,Female,2020-08-02,597,21,2023-01-10,4,22236,88944,Product_21,Groceries,Supplier D,336159,2023-07-24,160
284,Kano,Female,2020-08-02,874,72,2023-07-24,1,16922,16922,Product_72,Groceries,Supplier A,336159,2023-07-24,160
284,Kano,Female,2020-08-02,1467,47,2021-12-14,4,21695,86780,Product_47,Home,Supplier B,336159,2023-07-24,160
284,Kano,Female,2020-08-02,3464,38,2023-07-14,1,8573,8573,Product_38,Home,Supplier A,336159,2023-07-24,160
284,Kano,Female,2020-08-02,3564,8,2022-11-01,2,1636,3272,Product_8,Books,Supplier C,336159,2023-07-24,160
284,Kano,Female,2020-08-02,3777,39,2022-01-20,2,9577,19154,Product_39,Fashion,Supplier A,336159,2023-07-24,160
284,Kano,Female,2020-08-02,4626,19,2021-02-07,2,44986,89972,Product_19,Electronics,Supplier C,336159,2023-07-24,160
285,Lagos,Female,2021-03-10,372,73,2023-03-31,4,3842,15368,Product_73,Groceries,Supplier B,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,651,82,2022-11-11,2,12222,24444,Product_82,Home,Supplier A,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,1362,60,2023-04-21,4,27582,110328,Product_60,Groceries,Supplier D,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,1818,37,2021-11-29,3,15359,46077,Product_37,Books,Supplier A,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,2342,4,2023-11-14,1,10677,10677,Product_4,Electronics,Supplier C,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,2549,65,2021-08-06,2,26529,53058,Product_65,Electronics,Supplier C,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,3264,45,2022-11-17,1,38067,38067,Product_45,Toys,Supplier A,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,4405,12,2023-08-21,1,13487,13487,Product_12,Fashion,Supplier B,407096,2023-11-24,37
285,Lagos,Female,2021-03-10,4805,36,2023-11-24,2,47795,95590,Product_36,Books,Supplier D,407096,2023-11-24,37
286,Lagos,Male,2022-08-09,630,55,2021-04-07,4,44564,178256,Product_55,Books,Supplier A,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,686,49,2023-11-13,3,25838,77514,Product_49,Groceries,Supplier D,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,1052,54,2021-08-09,1,22010,22010,Product_54,Home,Supplier A,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,1832,92,2021-12-19,4,49401,197604,Product_92,Groceries,Supplier A,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,2510,100,2022-11-24,4,11925,47700,Product_100,Home,Supplier A,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,2683,88,2021-11-25,2,34256,68512,Product_88,Electronics,Supplier B,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,2726,33,2023-09-10,2,18771,37542,Product_33,Electronics,Supplier D,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,2835,90,2021-03-07,3,16835,50505,Product_90,Home,Supplier D,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,3484,89,2023-12-05,2,39714,79428,Product_89,Home,Supplier B,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,3573,64,2021-09-27,3,12245,36735,Product_64,Fashion,Supplier C,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,3728,57,2021-12-23,3,32098,96294,Product_57,Toys,Supplier B,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,4120,79,2022-03-22,3,47266,141798,Product_79,Fashion,Supplier C,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,4368,95,2023-10-27,2,6126,12252,Product_95,Electronics,Supplier C,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,4486,57,2023-05-19,1,32098,32098,Product_57,Toys,Supplier B,1144938,2023-12-05,26
286,Lagos,Male,2022-08-09,4942,50,2021-03-20,3,22230,66690,Product_50,Fashion,Supplier D,1144938,2023-12-05,26
